node_id,lat,lon
1804029532,-23.4564018,-46.6698253
1804029545,-23.4565888,-46.6690944
1804029549,-23.4565919,-46.6670291
1804029552,-23.4566095,-46.6578125
1804029553,-23.4565968,-46.6737306
1804029587,-23.4567789,-46.6655633
1804029594,-23.4567482,-46.6736528
1804029600,-23.4568202,-46.6640447
1804029619,-23.4569179,-46.6650335
1804029625,-23.456961,-46.6696161
1804029631,-23.4571369,-46.6733524
1804029646,-23.4570196,-46.6561528
1804029648,-23.4570504,-46.6566045
1804029653,-23.4571149,-46.6572376
1804029659,-23.4571578,-46.6645212
1804029661,-23.4571492,-46.6610819
1804029663,-23.4572446,-46.6725967
1804029692,-23.4573436,-46.6681597
1804029720,-23.4574573,-46.6627703
1804029724,-23.4575222,-46.6561062
1804029726,-23.4574199,-46.6692325
1804029735,-23.4575794,-46.656747
1804029736,-23.4575688,-46.6671552
1804029740,-23.4576051,-46.6570898
1804029755,-23.4576568,-46.6576935
1804029758,-23.4576155,-46.6659482
1804029771,-23.457711,-46.6582969
1804029774,-23.4577422,-46.6587324
1804029787,-23.4578383,-46.6628817
1804029796,-23.4578037,-46.6728455
1804029798,-23.4578972,-46.672639
1804029808,-23.4579428,-46.6676152
1804029815,-23.4580092,-46.668275
1804029827,-23.4580203,-46.6709612
1804029841,-23.4582134,-46.6676863
1804029842,-23.4582228,-46.6537381
1804029850,-23.458247,-46.656
1804029876,-23.4583933,-46.6634428
1804029885,-23.4584627,-46.6553715
1804029893,-23.458569,-46.6725129
1804029895,-23.4585788,-46.6584512
1804029912,-23.4587193,-46.6641124
1804029921,-23.4586638,-46.6578787
1804029930,-23.4587322,-46.6607282
1804029932,-23.4587227,-46.6675615
1804029934,-23.4587565,-46.6572928
1804029936,-23.458834,-46.6660653
1804029938,-23.4588079,-46.6536161
1804029944,-23.4589419,-46.6570432
1804029947,-23.4589266,-46.6630117
1804029981,-23.4590757,-46.66194
1804029982,-23.4590795,-46.6590085
1804029983,-23.4590817,-46.6553396
1804029992,-23.4592198,-46.6669486
1804030000,-23.4592158,-46.6606864
1804030008,-23.4592797,-46.6567543
1804030013,-23.4592764,-46.671204
1804030015,-23.4592909,-46.6602544
1804030027,-23.4594226,-46.6566376
1804030045,-23.4595778,-46.666439
1804030055,-23.4595526,-46.6590872
1804030092,-23.459619,-46.6729863
1804030108,-23.4596803,-46.6564158
1804030112,-23.4596896,-46.6601002
1804030116,-23.4597697,-46.6659281
1804030120,-23.4596947,-46.663834
1804030143,-23.459882,-46.6586896
1804030147,-23.459927,-46.6606235
1804030149,-23.4599661,-46.6609638
1804030152,-23.4599518,-46.6648726
1804030153,-23.4599353,-46.6726087
1804030160,-23.4600554,-46.6560963
1804030161,-23.4601068,-46.6702572
1804030163,-23.4600783,-46.6594894
1804030165,-23.4601831,-46.6653487
1804030170,-23.4602445,-46.6615496
1804030176,-23.4603879,-46.6698756
1804030177,-23.4603609,-46.6533333
1804030178,-23.4603525,-46.659113
1804030180,-23.4604593,-46.6638643
1804030186,-23.4604297,-46.6564354
